OrderID,ProductID,Quantity,Price,OrderDate
821,107,5,12.3,2023-11-29
822,107,4,10.75,2021-07-10
823,103,4,21.0,2021-05-05
824,107,3,29.36,2022-07-28
825,106,5,25.12,2021-08-27
826,106,2,18.26,2021-04-02
827,105,4,15.25,2023-03-07
828,102,4,22.21,2023-06-05
829,103,4,10.4,2023-11-26
830,102,1,17.49,2022-03-22
831,101,4,20.08,2022-03-02
832,101,3,27.73,2021-05-18
833,107,4,11.12,2022-02-02
834,104,2,23.79,2021-03-31
835,102,1,15.73,2021-04-08
836,106,3,13.85,2022-12-27
837,105,1,27.79,2024-01-05
838,106,3,15.16,2022-09-04
839,102,3,17.32,2021-05-29
840,101,1,27.35,2021-06-22
841,107,5,16.36,2022-08-29
842,105,2,13.02,2021-09-21
843,103,5,22.71,2021-03-02
844,106,1,28.18,2022-04-03
845,103,1,17.6,2021-03-18
846,106,4,16.84,2023-10-04
847,102,3,18.85,2021-10-19
848,103,1,22.24,2023-01-26
849,101,4,17.12,2022-12-17
850,103,2,28.58,2022-12-31
851,103,5,16.9,2021-07-20
852,105,2,24.02,2023-02-04
853,101,1,16.5,2022-12-19
854,104,1,16.08,2021-05-02
855,102,1,10.47,2022-08-31
856,105,4,27.47,2023-02-21
857,101,2,16.65,2023-02-11
858,102,5,10.05,2023-12-08
859,102,1,15.25,2021-03-30
860,106,3,14.79,2022-04-22
861,103,5,17.07,2021-03-30
862,102,2,27.21,2023-02-24
863,106,5,11.52,2023-09-27
864,101,2,22.25,2021-03-23
865,102,5,27.4,2022-02-21
866,105,5,23.35,2022-05-21
867,103,2,24.97,2021-09-19
868,107,2,11.94,2021-05-29
869,104,2,19.92,2023-07-04
870,101,2,10.76,2023-11-16
871,101,4,17.57,2022-09-13
872,107,4,18.14,2022-12-09
873,101,4,17.36,2021-03-29
874,104,4,10.57,2021-09-19
875,105,3,24.62,2021-07-27
876,106,3,27.57,2023-01-03
877,101,5,11.51,2022-12-23
878,104,2,15.62,2022-11-29
879,102,3,11.53,2022-06-14
880,104,4,14.82,2023-06-02
881,106,1,28.28,2021-03-04
882,107,5,20.09,2021-02-18
883,104,5,25.58,2021-10-12
884,105,4,21.67,2021-03-23
885,107,5,28.22,2023-07-10
886,105,2,20.39,2021-09-17
887,107,2,12.2,2022-10-22
888,102,1,15.48,2023-08-06
889,101,1,27.57,2021-10-25
890,105,4,13.32,2022-09-13
891,102,5,22.34,2021-09-22
892,105,1,26.13,2022-07-11
893,103,2,24.32,2023-12-16
894,105,1,28.52,2023-08-24
895,107,2,11.55,2022-10-20
896,101,3,21.35,2021-05-07
897,104,2,21.91,2023-01-19
898,101,2,29.44,2022-11-07
899,103,1,18.67,2022-10-01
900,107,2,29.58,2021-05-23
901,101,3,17.6,2022-08-20
902,101,4,26.77,2023-02-20
903,105,1,24.09,2021-04-01
904,106,2,11.8,2022-01-17
905,107,5,16.64,2022-03-04
906,106,4,26.26,2022-02-12
907,105,4,12.65,2023-02-27
908,105,4,20.39,2021-08-15
909,106,5,15.29,2023-05-28
910,107,1,24.82,2023-12-24
911,102,1,17.96,2024-01-11
912,104,1,23.18,2021-11-05
913,101,3,13.63,2021-05-14
914,102,2,13.47,2022-12-29
915,102,5,12.21,2022-11-18
916,106,4,14.82,2024-01-05
917,104,5,14.14,2023-06-19
918,102,4,17.45,2021-06-29
919,107,1,27.07,2021-11-13
920,102,1,29.31,2023-08-15
921,106,1,16.1,2022-01-22
922,105,5,28.22,2023-05-30
923,102,3,25.86,2024-02-15
924,105,4,13.01,2023-12-01
925,103,2,18.61,2023-03-18
926,103,3,26.3,2021-08-16
927,102,3,20.33,2022-08-12
928,106,4,18.92,2021-11-07
929,104,4,28.86,2023-03-26
930,102,1,23.89,2023-01-09
931,103,4,23.88,2022-04-04
932,102,2,28.19,2023-01-12
933,105,1,11.22,2023-11-15
934,103,4,28.35,2023-03-06
935,107,3,12.9,2023-01-22
936,106,5,26.18,2022-08-17
937,104,5,24.15,2021-04-21
938,101,3,29.05,2023-06-06
939,101,5,28.28,2022-12-06
940,107,4,13.01,2022-09-06
941,103,1,14.49,2022-06-14
942,106,4,28.39,2023-09-03
943,101,1,20.82,2023-11-23
944,103,2,17.96,2021-05-11
945,103,5,19.94,2021-03-06
946,106,5,27.36,2023-11-09
947,106,1,23.97,2022-03-18
948,103,4,24.81,2022-07-13
949,104,5,29.42,2023-09-17
950,104,5,16.19,2021-05-12
951,105,1,25.46,2022-11-04
952,107,5,15.99,2022-12-30
953,104,2,10.54,2022-10-25
954,102,5,12.0,2024-02-14
955,105,1,26.52,2023-04-30
956,107,1,23.77,2022-10-21
957,103,1,27.51,2022-12-30
958,107,3,14.67,2023-10-29
959,101,4,27.63,2023-09-20
960,107,4,18.42,2022-08-09
961,107,5,14.49,2023-01-03
962,103,4,21.67,2022-04-21
963,104,4,12.74,2023-08-07
964,105,3,22.78,2023-12-29
965,106,2,12.68,2021-08-04
966,101,2,14.13,2022-11-01
967,101,3,17.79,2022-06-06
968,101,2,21.15,2023-11-23
969,104,2,14.63,2023-05-06
970,101,4,27.98,2022-05-11
971,102,3,21.08,2021-10-27
972,102,3,22.76,2023-08-26
973,104,1,18.9,2021-03-25
974,104,2,22.49,2021-10-04
975,101,2,26.97,2023-10-20
976,106,1,18.63,2022-04-20
977,106,5,22.33,2023-09-18
978,107,4,20.19,2024-01-10
979,102,3,12.97,2022-01-12
980,101,3,17.54,2021-05-22
981,105,2,13.35,2021-11-09
982,103,3,29.74,2023-10-01
983,101,5,20.38,2024-01-02
984,102,5,12.29,2023-02-28
985,107,3,23.8,2021-11-14
986,102,3,17.78,2022-12-20
987,101,2,16.04,2022-08-06
988,106,1,13.25,2023-06-26
989,104,4,24.92,2021-12-31
990,105,3,16.26,2023-07-27
991,105,5,19.21,2023-06-11
992,102,1,19.0,2023-05-24
993,102,1,19.07,2023-07-25
994,104,3,13.74,2023-06-14
995,101,1,17.44,2022-08-10
996,104,3,25.2,2023-02-06
997,105,5,13.24,2023-07-07
998,105,3,18.28,2022-08-27
999,104,4,21.08,2023-06-09
1000,102,4,28.43,2022-12-14
1001,105,4,16.37,2023-07-27
1002,106,5,21.41,2021-04-01
1003,101,5,29.64,2024-01-06
1004,105,5,22.18,2022-06-02
1005,106,4,28.99,2022-10-02
1006,106,1,10.18,2023-11-05
1007,104,3,27.59,2023-06-22
1008,106,4,23.66,2022-05-21
1009,102,1,18.45,2022-10-10
1010,102,3,11.96,2022-02-08
1011,101,4,19.05,2021-11-19
1012,103,2,28.28,2022-07-13
1013,104,2,18.36,2023-02-11
1014,103,5,24.26,2023-05-18
1015,107,3,26.63,2021-11-02
1016,101,2,16.45,2023-04-07
1017,101,3,18.14,2021-12-13
1018,104,3,17.4,2021-06-22
1019,104,5,17.01,2023-05-11
1020,102,3,26.34,2021-09-19
1021,103,3,10.66,2021-05-14
1022,101,2,24.26,2021-06-04
1023,106,1,14.63,2023-05-26
1024,107,4,10.16,2024-02-09
1025,102,2,28.1,2022-08-10
1026,101,1,22.73,2024-01-05
1027,104,2,25.02,2022-07-22
1028,106,3,25.54,2023-12-17
1029,107,5,17.9,2023-12-23
1030,106,2,23.19,2023-01-25
1031,104,3,12.77,2022-10-05
1032,105,2,15.89,2023-07-20
1033,107,5,26.82,2021-09-27
1034,107,2,25.05,2023-12-13
1035,106,2,14.69,2024-02-04
1036,101,3,29.35,2023-11-06
1037,105,5,11.1,2023-11-21
1038,102,5,16.47,2022-09-03
1039,102,1,17.69,2023-03-18
1040,101,5,25.99,2024-01-13
1041,106,1,20.09,2022-04-07
1042,103,3,28.49,2023-11-07
1043,107,1,14.75,2021-02-27
1044,103,5,19.35,2022-11-04
1045,105,3,19.18,2023-04-21
1046,105,4,22.82,2023-01-08
1047,104,2,29.16,2023-06-30
1048,102,3,10.1,2022-07-07
1049,102,4,25.1,2021-10-10
1050,105,2,14.4,2022-05-19
1051,107,5,13.69,2022-10-30
1052,107,4,21.97,2022-08-28
1053,102,3,16.5,2023-08-14
1054,101,5,28.14,2023-02-08
1055,105,5,11.78,2021-12-11
1056,103,2,27.58,2022-01-05
1057,102,3,22.45,2022-07-14
1058,106,3,10.95,2024-01-13
1059,104,4,24.79,2022-01-15
1060,106,3,28.34,2021-08-03
1061,101,1,24.4,2023-04-26
1062,104,1,24.61,2023-05-06
1063,101,2,17.84,2022-10-24
1064,101,1,18.03,2022-01-21
1065,104,1,15.87,2023-08-15
1066,107,1,15.06,2021-07-21
1067,104,4,25.54,2022-06-19
1068,105,4,28.72,2022-05-31
1069,102,5,16.02,2023-09-03
1070,104,2,24.38,2023-07-19
1071,101,3,23.94,2022-10-22
1072,102,1,18.25,2021-03-24
1073,103,2,19.85,2022-12-18
1074,107,3,12.78,2022-07-28
1075,103,2,18.74,2023-09-07
1076,103,3,18.64,2022-06-04
1077,105,4,25.16,2021-08-20
1078,105,5,13.86,2021-08-25
1079,102,3,25.08,2022-02-01
1080,101,5,29.42,2021-03-28
1081,101,1,24.17,2022-11-12
1082,107,5,22.74,2023-06-16
1083,102,2,18.81,2022-03-03
1084,103,1,28.46,2024-02-08
1085,106,5,17.99,2023-06-13
1086,104,1,28.25,2022-11-28
1087,107,2,16.05,2023-09-07
1088,104,5,27.89,2022-11-27
1089,101,5,17.73,2023-04-04
1090,103,2,25.18,2022-10-30
1091,107,5,23.32,2021-08-14
1092,101,5,27.73,2022-09-06
1093,103,5,13.19,2021-04-23
1094,101,5,16.23,2022-11-08
1095,102,4,10.3,2022-04-23
1096,104,3,19.49,2023-07-16
1097,101,1,27.72,2022-08-04
1098,105,1,15.97,2023-05-17
1099,101,2,15.41,2021-10-04
1100,103,1,11.88,2023-07-15
1101,104,3,21.13,2023-05-30
1102,101,2,26.23,2022-06-05
1103,102,3,15.97,2023-04-25
1104,101,2,12.86,2022-12-23
1105,105,5,10.07,2023-07-07
1106,107,2,29.26,2023-09-16
1107,104,4,13.38,2023-06-08
1108,101,1,18.24,2022-03-03
1109,102,2,13.33,2023-11-25
1110,107,3,29.58,2023-01-17
1111,103,4,19.17,2021-06-06
1112,104,2,22.07,2024-01-20
1113,101,1,13.42,2021-09-28
1114,101,4,26.01,2022-09-04
1115,107,3,12.79,2022-04-20
1116,107,4,27.38,2022-11-12
1117,107,1,12.92,2023-08-15
1118,101,2,21.85,2021-03-16
1119,107,1,23.14,2022-02-12
1120,103,4,20.4,2022-02-04
1121,102,1,29.32,2021-10-12
1122,105,4,27.67,2023-01-15
1123,101,2,28.75,2023-04-06
1124,107,4,24.17,2023-08-13
1125,102,4,27.7,2021-05-07
1126,105,3,28.59,2023-09-29
1127,101,2,15.88,2022-03-16
1128,104,5,20.93,2021-03-03
1129,106,3,28.08,2021-03-04
1130,106,2,29.3,2023-02-27
1131,102,3,10.96,2021-06-08
1132,101,3,15.17,2023-12-04
1133,103,5,24.08,2023-12-18
1134,103,4,28.49,2021-04-12
1135,107,5,15.7,2022-12-03
1136,104,2,11.16,2021-10-30
1137,105,4,16.01,2023-09-10
1138,101,3,13.67,2023-10-09
1139,105,3,12.34,2021-02-25
1140,103,1,18.46,2021-09-08
1141,101,5,19.94,2021-04-26
1142,106,5,19.32,2023-11-22
1143,104,4,26.13,2023-01-27
1144,103,2,10.81,2021-06-13
1145,104,4,14.76,2023-07-14
1146,107,5,22.04,2023-02-18
1147,106,1,21.75,2024-01-02
1148,104,1,15.68,2022-05-07
1149,103,2,27.71,2021-05-25
1150,103,5,10.99,2023-01-17
1151,105,2,29.69,2024-02-14
1152,105,3,27.95,2022-01-14
1153,102,1,10.0,2021-09-08
1154,104,2,25.19,2023-03-09
1155,107,2,15.18,2021-07-03
1156,107,3,29.57,2022-04-18
1157,106,5,16.64,2023-07-04
1158,103,4,13.84,2022-03-30
1159,102,2,28.52,2022-02-10
1160,101,5,20.58,2021-08-25
1161,107,1,22.64,2023-09-18
1162,104,2,29.51,2021-08-06
1163,102,5,13.12,2021-10-28
1164,102,1,22.32,2021-06-02
1165,102,4,15.72,2021-02-25
1166,102,2,14.9,2021-12-29
1167,105,3,18.85,2022-12-29
1168,105,4,16.51,2021-05-28
1169,106,5,26.08,2022-09-04
1170,102,3,29.82,2021-11-23
1171,102,1,28.13,2023-05-12
1172,101,3,15.95,2022-08-03
1173,106,2,11.9,2022-07-01
1174,106,4,12.36,2022-12-03
1175,101,3,23.43,2023-02-08
1176,101,1,19.81,2023-03-23
1177,103,3,19.26,2021-07-15
1178,104,1,16.84,2022-12-10
1179,103,3,15.15,2023-10-07
1180,106,4,20.12,2022-11-21
1181,107,5,29.38,2022-03-16
1182,102,3,16.87,2022-06-13
1183,105,1,29.75,2024-01-29
1184,107,1,28.08,2023-04-14
1185,102,3,11.08,2021-11-01
1186,102,4,18.92,2021-11-18
1187,104,3,16.03,2021-10-04
1188,103,5,21.44,2021-08-03
1189,106,1,19.57,2023-08-27
1190,103,5,15.27,2023-12-29
1191,101,3,25.96,2021-04-10
1192,102,5,21.77,2023-07-07
1193,101,1,18.13,2021-02-24
1194,106,4,11.02,2023-05-06
1195,103,5,28.49,2024-01-27
1196,107,2,13.01,2023-04-11
1197,101,1,21.8,2022-12-06
1198,104,4,29.8,2023-05-03
1199,101,4,27.11,2022-04-16
1200,104,1,27.37,2022-07-01
1201,104,1,23.54,2024-01-28
1202,106,1,26.04,2023-08-21
1203,105,1,29.39,2022-05-15
1204,105,5,22.98,2023-07-20
1205,104,5,29.02,2023-04-01
1206,101,2,23.08,2023-12-21
1207,106,1,26.97,2021-09-01
1208,106,4,19.24,2022-03-31
1209,106,4,25.5,2023-01-20
1210,106,3,17.62,2022-09-29
1211,103,5,29.87,2023-07-30
1212,105,3,18.9,2022-05-13
1213,103,2,20.02,2023-08-24
1214,102,4,25.27,2022-07-31
1215,103,5,22.74,2021-03-27
1216,105,5,19.49,2021-09-22
1217,106,2,26.08,2023-09-08
1218,102,4,15.37,2021-12-29
1219,103,2,15.56,2021-10-13
1220,105,3,10.6,2022-02-04
1221,102,1,10.0,2021-06-01
1222,106,1,24.74,2023-06-19
1223,101,1,10.88,2021-04-05
1224,104,2,13.76,2024-01-18
1225,102,1,18.65,2023-09-26
1226,105,3,21.56,2022-05-28
1227,105,1,14.34,2022-11-29
1228,104,5,19.05,2022-11-10
1229,104,5,10.28,2021-02-21
1230,104,2,14.22,2023-06-09
1231,102,1,21.82,2021-06-09
1232,103,2,28.11,2024-01-29
1233,106,1,12.97,2023-03-26
1234,103,1,11.55,2023-01-24
1235,102,2,17.96,2021-07-16
1236,107,5,15.12,2023-01-06
1237,105,5,10.13,2022-07-14
1238,104,1,12.82,2023-05-26
1239,107,4,14.14,2023-08-19
1240,102,5,16.12,2021-06-23
1241,105,2,14.11,2021-06-05
1242,102,2,20.8,2022-04-18
1243,107,2,12.21,2021-08-05
1244,103,3,27.43,2022-05-25
1245,107,2,10.96,2024-02-05
1246,107,3,20.01,2022-05-31
1247,105,1,27.67,2022-12-15
1248,102,3,26.39,2021-07-20
1249,105,4,23.11,2021-03-20
1250,101,1,21.75,2023-02-17
1251,102,1,21.79,2022-01-16
1252,101,2,19.49,2021-03-30
1253,107,4,12.45,2022-07-16
1254,103,5,22.47,2022-05-27
1255,105,3,21.97,2021-10-14
1256,104,3,10.5,2023-03-18
1257,101,4,20.45,2021-12-04
1258,102,2,17.7,2022-12-09
1259,105,1,13.79,2021-02-16
1260,105,1,16.33,2023-05-05
1261,102,1,11.61,2021-05-10
1262,101,4,23.4,2022-01-30
1263,101,5,15.62,2021-10-28
1264,103,3,12.64,2024-01-30
1265,103,5,25.65,2023-09-25
1266,104,2,18.08,2023-01-19
1267,102,1,16.81,2021-10-26
1268,107,2,19.62,2023-08-18
1269,103,2,26.11,2023-07-06
1270,107,2,29.16,2023-09-09
1271,102,3,28.96,2021-03-07
1272,102,2,14.91,2022-05-02
1273,104,3,20.71,2022-04-21
1274,107,5,13.9,2021-11-04
1275,104,5,28.05,2021-11-06
1276,107,4,19.52,2023-07-03
1277,104,4,24.39,2022-02-15
1278,106,3,24.5,2022-01-24
1279,105,5,25.71,2023-12-25
1280,103,4,16.32,2021-04-12
1281,107,1,14.58,2021-07-21
1282,103,4,11.05,2022-12-08
1283,101,5,26.68,2022-01-18
1284,105,4,15.39,2023-02-16
1285,106,3,15.98,2022-10-07
1286,102,2,29.63,2021-08-29
1287,105,1,29.19,2022-10-30
1288,104,1,14.4,2023-08-13
1289,104,1,29.46,2023-03-08
1290,107,1,17.84,2022-12-06
1291,103,2,23.26,2022-05-25
1292,107,2,18.06,2022-08-16
1293,101,4,25.94,2021-09-22
1294,107,1,24.56,2023-11-13
1295,106,1,25.37,2022-01-06
1296,106,4,23.76,2023-08-30
1297,105,1,25.26,2023-09-19
1298,107,3,19.81,2023-02-23
1299,104,4,20.16,2023-04-06
1300,103,1,15.38,2022-04-09
1301,101,1,23.0,2022-09-23
1302,102,1,22.44,2023-10-31
1303,107,4,14.29,2023-08-27
1304,107,2,27.36,2023-12-11
1305,105,1,23.17,2024-01-29
1306,102,3,14.68,2023-09-22
1307,106,4,21.57,2022-06-05
1308,105,3,27.93,2021-07-31
1309,105,4,29.62,2021-08-07
1310,103,3,13.51,2021-09-21
1311,107,5,19.31,2022-12-29
1312,104,2,15.14,2023-05-17
1313,103,3,18.44,2021-08-17
1314,104,5,11.14,2023-02-27
1315,105,4,22.06,2022-08-23
1316,107,2,12.6,2022-12-26
1317,106,2,26.22,2021-03-05
1318,105,5,18.45,2022-07-21
1319,107,3,25.77,2021-03-27
1320,105,4,10.0,2023-09-30
1321,103,2,22.84,2022-02-20
1322,102,5,15.76,2022-11-05
1323,104,2,24.95,2023-01-05
1324,105,5,13.83,2023-04-14
1325,101,4,19.42,2021-05-31
1326,105,5,16.88,2021-05-06
1327,103,5,21.02,2023-08-27
1328,101,5,28.65,2024-02-01
1329,103,4,27.4,2024-02-13
1330,103,3,21.9,2023-02-07
1331,106,4,29.69,2022-09-04
1332,106,2,16.81,2021-07-18
1333,105,1,16.23,2021-02-24
1334,104,3,24.85,2021-06-14
1335,107,1,23.61,2023-04-19
1336,106,4,23.32,2021-02-16
1337,101,5,15.53,2021-05-03
1338,107,4,26.87,2021-12-25
1339,107,4,15.54,2023-03-07
1340,104,1,27.22,2022-04-30
1341,107,3,11.96,2022-06-19
1342,102,4,14.65,2022-09-11
1343,101,5,21.65,2022-09-25
1344,103,4,25.08,2024-01-15
1345,106,1,11.44,2023-06-28
1346,105,2,13.43,2021-05-09
1347,103,3,10.51,2022-12-11
1348,104,5,22.41,2023-04-01
1349,106,2,17.39,2021-02-21
1350,103,2,16.02,2021-12-03
1351,106,1,17.69,2023-08-08
1352,102,2,29.38,2023-04-26
1353,102,3,26.75,2023-04-06
1354,107,1,15.1,2023-06-30
1355,101,2,18.63,2021-04-29
1356,103,1,18.51,2022-08-06
1357,107,2,23.91,2021-08-24
1358,101,1,20.13,2022-05-22
1359,101,4,29.23,2023-06-30
1360,101,2,12.72,2021-03-10
1361,103,2,28.65,2023-09-11
1362,106,1,18.01,2023-03-10
1363,104,1,22.34,2021-11-05
1364,103,4,21.22,2023-04-24
1365,102,5,22.97,2023-05-29
1366,101,2,22.88,2021-03-31
1367,107,5,12.1,2022-09-02
1368,103,3,26.94,2023-06-29
1369,105,1,12.3,2023-04-28
1370,101,2,25.97,2021-12-10
1371,105,1,11.74,2021-03-18
1372,105,2,11.53,2023-06-16
1373,101,1,16.91,2022-11-11
1374,106,3,12.66,2023-02-26
1375,102,3,24.49,2022-06-28
1376,101,4,19.35,2021-04-13
1377,107,1,20.71,2021-03-19
1378,106,4,25.56,2022-06-19
1379,101,4,12.01,2023-09-02
1380,105,3,12.95,2023-04-09
1381,104,3,17.88,2021-11-14
1382,106,3,15.63,2023-02-01
1383,105,4,27.21,2021-05-31
1384,106,2,10.23,2022-03-26
1385,102,2,15.1,2021-12-11
1386,106,5,16.98,2021-12-10
1387,105,5,20.97,2023-03-20
1388,102,1,23.3,2021-05-08
1389,104,3,16.37,2021-06-03
1390,107,5,21.93,2024-01-20
1391,103,1,18.16,2024-01-04
1392,104,5,11.34,2023-12-09
1393,101,3,25.27,2022-10-25
1394,106,1,20.29,2022-12-15
1395,105,3,15.65,2022-10-03
1396,104,5,13.78,2023-07-07
1397,107,2,12.68,2023-07-25
1398,103,2,16.31,2021-11-20
1399,105,1,11.81,2023-10-09
1400,101,1,25.84,2021-07-12
1401,107,2,25.3,2023-10-28
1402,107,1,23.59,2021-03-11
1403,104,5,20.06,2021-08-25
1404,103,2,29.8,2021-12-22
1405,105,3,20.39,2021-08-01
1406,106,5,27.52,2023-04-09
1407,104,4,14.51,2023-05-27
1408,107,4,22.17,2022-10-12
1409,103,2,21.27,2023-09-09
1410,105,1,13.36,2021-08-19
1411,107,1,22.94,2022-08-20
1412,101,4,17.16,2022-08-16
1413,106,3,14.71,2021-08-28
1414,102,1,13.86,2023-09-28
1415,106,3,27.11,2023-07-11
1416,102,1,27.7,2023-10-11
1417,102,2,28.49,2022-03-29
1418,106,2,14.38,2022-11-04
1419,103,4,14.76,2021-12-19
1420,101,1,11.66,2023-12-19
1421,102,4,23.4,2022-06-07
1422,102,4,28.15,2021-08-15
1423,101,2,12.19,2023-03-05
1424,103,2,28.76,2023-09-08
1425,107,3,23.01,2022-04-13
1426,106,3,12.03,2023-07-17
1427,102,3,20.13,2021-11-18
1428,105,5,21.47,2021-07-10
1429,102,3,23.71,2022-04-09
1430,107,5,21.11,2022-08-01
1431,104,3,13.26,2022-07-28
1432,107,4,17.43,2022-07-04
1433,104,2,20.91,2021-11-01
1434,101,1,19.03,2023-06-05
1435,101,3,23.13,2023-04-01
1436,105,2,22.74,2023-06-19
1437,101,3,27.36,2022-04-10
1438,103,2,25.01,2023-07-20
1439,107,2,29.06,2022-08-10
1440,101,4,11.06,2021-10-23
1441,107,2,24.68,2023-01-15
1442,105,5,10.46,2022-01-23
1443,107,3,26.73,2023-01-31
1444,105,1,13.86,2023-08-26
1445,102,5,17.18,2022-03-27
1446,104,3,18.27,2022-06-28
1447,104,4,28.59,2021-07-21
1448,101,1,20.23,2022-04-04
1449,102,1,29.73,2022-03-07
1450,106,1,10.22,2023-09-01
1451,103,5,12.26,2023-05-30
1452,105,3,19.46,2021-02-24
1453,107,5,15.23,2023-05-24
1454,103,5,27.84,2022-09-11
1455,107,1,25.76,2022-04-24
1456,102,5,20.4,2023-12-02
1457,106,5,19.98,2023-06-24
1458,104,3,24.16,2022-03-13
1459,106,4,14.65,2023-04-16
1460,103,5,26.7,2023-01-01
1461,103,1,26.72,2022-09-28
1462,105,2,14.54,2022-08-06
1463,102,4,16.82,2023-06-08
1464,102,2,13.44,2023-12-15
1465,104,4,12.32,2024-01-14
1466,101,1,10.02,2023-05-14
1467,104,5,17.74,2021-12-24
1468,102,5,25.78,2022-09-15
1469,103,5,15.53,2023-01-21
1470,106,2,13.46,2023-06-21
1471,105,2,27.75,2022-09-04
1472,107,4,23.26,2023-01-20
1473,103,5,19.97,2021-04-29
1474,103,2,21.15,2021-04-01
1475,101,1,11.59,2021-04-24
1476,107,5,28.82,2023-07-21
1477,107,1,25.16,2023-03-16
1478,102,1,25.06,2021-11-19
1479,106,5,27.6,2022-08-27
1480,102,3,19.57,2022-04-30
1481,106,1,12.93,2024-01-26
1482,106,5,20.48,2021-04-09
1483,106,5,17.93,2023-01-09
1484,103,4,15.43,2021-06-30
1485,101,4,17.8,2022-01-11
1486,102,1,23.54,2021-04-06
1487,103,3,18.33,2021-11-13
1488,105,2,23.92,2023-07-14
1489,106,1,14.62,2024-02-03
1490,105,1,20.07,2023-06-05
1491,106,1,20.61,2022-06-15
1492,107,1,23.75,2022-02-05
1493,101,1,15.9,2021-10-13
1494,106,4,18.38,2022-12-11
1495,103,1,16.68,2022-02-10
1496,106,1,29.67,2021-04-04
1497,106,2,13.07,2023-05-09
1498,103,3,21.13,2021-02-20
1499,102,2,10.21,2021-11-04
1500,105,3,20.97,2022-08-13
1501,105,2,29.74,2021-03-19
1502,105,5,16.95,2021-02-25
1503,102,4,14.3,2024-01-06
1504,102,4,24.3,2023-02-01
1505,107,1,13.07,2023-02-20
1506,103,4,17.98,2022-06-22
1507,101,1,24.93,2023-10-01
1508,101,5,28.39,2023-06-04
1509,101,4,24.46,2021-03-26
1510,101,3,19.52,2023-07-02
1511,104,1,20.8,2023-03-02
1512,106,4,18.94,2023-06-26
1513,103,2,10.2,2023-04-04
1514,104,4,25.82,2023-03-11
1515,103,3,25.96,2022-02-09
1516,101,4,21.96,2023-10-14
1517,101,5,24.14,2021-12-17
1518,107,3,21.98,2023-06-14
1519,101,3,15.67,2021-09-26
1520,106,3,18.93,2022-01-01
1521,101,5,21.09,2022-03-28
1522,101,1,19.71,2023-08-09
1523,107,1,25.64,2022-05-11
1524,101,3,13.43,2022-12-03
1525,103,3,10.42,2024-01-09
1526,105,4,26.65,2021-05-13
1527,103,1,22.18,2022-12-27
1528,101,1,14.56,2023-12-13
1529,107,3,20.29,2022-04-01
1530,104,3,24.94,2023-10-07
1531,106,3,15.23,2023-09-23
1532,101,1,14.16,2021-12-31
1533,102,4,11.18,2021-09-26
1534,103,2,23.28,2023-05-30
1535,102,4,23.54,2023-06-29
1536,107,3,16.54,2022-10-24
1537,106,5,17.27,2022-01-04
1538,104,5,21.27,2023-02-14
1539,105,4,21.59,2024-01-06
1540,106,2,27.42,2021-03-24
1541,106,4,13.38,2021-07-17
1542,106,2,21.22,2022-03-16
1543,107,2,27.42,2023-04-15
1544,104,3,12.95,2022-05-10
1545,104,4,16.56,2022-04-01
1546,107,4,16.67,2021-04-14
1547,107,2,24.6,2023-04-06
1548,103,1,23.96,2021-03-13
1549,101,2,16.34,2023-06-17
1550,107,3,28.82,2022-12-06
1551,102,2,10.45,2021-11-08
1552,102,1,27.27,2022-03-08
1553,106,1,27.26,2023-12-13
1554,106,3,17.78,2021-02-21
1555,107,5,19.61,2023-12-07
1556,103,3,17.74,2022-01-19
1557,104,4,29.16,2021-06-23
1558,102,4,29.59,2023-12-19
1559,102,1,28.0,2022-03-21
1560,102,1,20.32,2023-10-22
1561,106,3,18.92,2021-02-18
1562,104,3,25.95,2022-08-16
1563,102,5,23.85,2022-04-13
1564,106,4,15.89,2022-04-07
1565,106,4,17.01,2022-08-19
1566,106,3,29.69,2023-06-03
1567,106,5,26.24,2021-02-26
1568,102,5,22.76,2023-02-12
1569,103,5,18.8,2022-01-13
1570,104,3,17.69,2023-01-13
1571,102,3,26.35,2022-07-28
1572,107,3,25.04,2023-09-24
1573,107,3,12.65,2021-10-07
1574,103,1,19.79,2022-12-27
1575,101,1,26.56,2022-10-24
1576,107,5,20.87,2021-08-01
1577,107,2,17.12,2024-01-25
1578,104,1,17.01,2021-10-19
1579,104,1,20.22,2023-08-28
1580,106,3,22.36,2021-08-18
1581,104,3,29.44,2022-07-29
1582,105,4,19.61,2021-12-27
1583,103,1,28.51,2022-11-24
1584,102,4,26.52,2021-06-19
1585,103,5,21.55,2022-08-27
1586,107,4,16.37,2022-03-13
1587,102,5,21.17,2022-02-08
1588,103,2,12.85,2023-03-30
1589,104,1,29.88,2022-06-07
1590,101,3,25.28,2021-11-16
1591,103,4,14.72,2021-07-08
1592,101,5,23.82,2021-06-07
1593,106,3,21.32,2021-03-26
1594,106,1,29.02,2021-10-14
